OrderID,WinesChampagnes,BeersCoolers,Spirits,RedWines
3361986,0,1,0,0
570574,0,8,0,0
628668,0,6,0,0
2228135,0,7,0,0
2261781,0,6,0,0
2534574,0,2,0,0
2919855,0,4,0,0
3136685,0,9,0,0
3378356,0,3,0,0
901092,0,2,0,0
1073142,0,8,0,0
1521453,0,4,0,0
1917088,0,6,0,0
15697,0,12,0,0
288959,0,16,0,0
294782,0,8,0,0
426030,0,6,0,0
701142,0,3,0,0
855291,0,5,0,0
885400,0,8,0,0
946059,0,27,0,0
966769,0,14,0,0
996241,0,11,0,0
1039477,0,9,0,0
1040307,0,6,0,0
1068132,0,1,0,0
1186874,0,5,0,0
1343524,0,8,0,0
2015231,0,5,0,0
2164615,0,3,0,0
2200237,0,2,0,0
2349509,0,41,0,0
2376092,0,5,0,0
2410437,0,2,0,0
2425296,0,17,0,0
2446296,0,1,0,0
2595645,0,5,0,0
2787297,0,10,0,0
2966680,0,4,0,0
3233536,0,6,0,0
177192,0,8,0,0
361160,0,5,0,0
755522,0,1,0,0
995229,0,5,0,0
1070476,0,1,0,0
1433846,0,1,0,0
1538847,0,1,0,0
2556408,0,11,0,0
2593670,0,7,0,0
2690796,0,10,0,0
2835727,0,15,0,0
3099834,0,1,0,0
8329,0,4,0,0
11728,0,4,0,0
31872,0,1,0,0
32499,0,3,0,0
52785,0,5,0,0
57091,0,1,0,0
66892,0,4,0,0
77822,0,1,0,0
82283,0,10,0,0
97875,0,1,0,0
100265,0,3,0,0
119708,0,4,0,0
120490,0,17,0,0
125217,0,3,0,0
147412,0,8,0,0
154481,0,4,0,0
207542,0,2,0,0
224590,0,12,0,0
234313,0,3,0,0
238150,0,3,0,0
241141,0,6,0,0
270185,0,5,0,0
276211,0,1,0,0
296239,8,9,0,0
302792,0,4,0,0
306032,0,1,0,0
313248,0,15,0,0
326721,0,5,0,0
329310,0,3,0,0
345392,0,1,0,0
367878,0,25,0,0
401537,0,2,0,0
409920,0,1,0,0
413907,0,1,0,0
427821,0,1,0,0
439140,0,3,0,0
441353,4,20,0,0
460217,0,3,0,0
460776,0,5,0,0
464263,0,2,0,0
498454,0,4,0,0
506581,0,3,0,0
514444,0,2,0,0
537210,0,3,0,0
550100,0,1,0,0
552844,0,5,0,0
553892,0,3,0,0
558304,0,1,0,0
589738,0,2,0,0
613920,0,10,0,0
615371,3,13,0,0
617520,0,4,0,0
634745,0,1,0,0
640491,0,1,0,0
664667,0,2,0,0
676292,0,8,0,0
710594,0,2,0,0
715715,0,9,0,0
726919,0,2,0,0
727828,0,1,0,0
751454,0,1,0,0
763345,0,21,0,0
770126,0,9,0,0
772993,0,5,0,0
776683,0,1,0,0
799029,0,1,0,0
815276,0,2,0,0
872742,0,2,0,0
873317,0,2,0,0
884428,0,5,0,0
894186,0,32,0,0
906684,0,3,0,0
912338,0,4,0,0
923196,0,4,0,0
940035,0,5,0,0
948541,0,2,0,0
966157,0,3,0,0
968569,0,1,0,0
1009588,0,3,0,0
1023240,0,4,0,0
1037488,0,2,0,0
1075250,0,1,0,0
1075538,0,2,0,0
1078623,0,3,0,0
1099005,0,1,0,0
1118580,0,8,0,0
1135843,0,3,0,0
1155299,0,2,0,0
1160993,0,5,0,0
1163320,0,4,0,0
1173441,0,6,0,0
1176602,0,12,0,0
1197410,0,3,0,0
1204577,0,1,0,0
1228123,0,2,0,0
1228442,0,4,0,0
1230554,0,4,0,0
1234912,0,1,0,0
1242311,0,1,0,0
1257945,0,3,0,0
1268087,0,1,0,0
1286284,0,2,0,0
1295128,0,6,0,0
1313582,0,2,0,0
1318817,0,2,0,0
1320109,0,7,0,0
1323343,0,1,0,0
1339647,0,3,0,0
1375961,0,1,0,0
1390547,0,10,0,0
1396467,0,2,0,0
1407644,0,1,0,0
1436996,0,1,0,0
1459859,0,2,0,0
1463512,0,7,0,0
1468955,0,4,0,0
1480765,0,1,0,0
1484274,0,3,0,0
1488567,0,6,0,0
1499500,0,1,0,0
1509673,0,5,0,0
1534625,0,2,0,0
1570987,0,6,0,0
1575067,0,2,0,0
1583645,0,8,0,0
1605246,7,3,0,0
1619005,0,29,0,0
1638320,0,4,0,0
1654940,0,2,0,0
1660824,0,2,0,0
1661546,0,5,0,0
1681225,0,2,0,0
1696823,0,4,0,0
1718501,0,4,0,0
1720833,0,5,0,0
1775083,0,5,0,0
1792946,0,10,0,0
1827079,0,3,0,0
1898734,0,4,0,0
1899624,0,2,0,0
1926974,0,2,0,0
1930378,0,1,0,0
1998516,0,3,0,0
2014725,0,2,0,0
2016718,0,1,0,0
2043532,0,18,0,0
2053914,0,10,0,0
2076394,0,2,0,0
2083694,0,1,0,0
2107392,0,10,0,0
2133796,0,5,0,0
2163686,0,5,0,0
2172986,0,1,0,0
2189197,0,5,0,0
2210590,0,4,0,0
2219185,0,4,0,0
2222386,0,3,0,0
2223187,0,5,0,0
2242498,0,2,0,0
2243390,0,5,0,0
2247969,0,1,0,0
2260743,0,7,0,0
2264952,0,1,0,0
2267950,0,1,0,0
2276915,0,2,0,0
2292211,0,2,0,0
2295195,0,3,0,0
2355978,0,5,0,0
2418317,0,1,0,0
2422352,0,2,0,0
2437710,0,2,0,0
2437764,0,3,0,0
2441426,0,1,0,0
2505426,0,1,0,0
2506028,0,3,0,0
2531168,0,1,0,0
2532048,0,6,0,0
2562772,0,17,0,0
2594357,0,3,0,0
2597340,0,9,0,0
2607431,1,2,0,0
2611250,0,2,0,0
2616432,0,1,0,0
2629700,0,1,0,0
2664585,0,3,0,0
2672394,0,9,0,0
2674856,0,2,0,0
2676160,0,3,0,0
2676348,0,20,0,0
2678694,5,2,0,0
2730596,0,5,0,0
2735090,0,8,0,0
2751916,0,1,0,0
2798674,0,1,0,0
2811924,0,4,0,0
2812371,0,1,0,0
2817338,0,10,0,0
2849398,0,4,0,0
2852514,0,13,0,0
2869524,0,2,0,0
2871987,0,3,0,0
2874739,0,5,0,0
2876870,0,5,0,0
2878519,0,3,0,0
2879491,0,4,0,0
2896436,0,2,0,0
2906952,4,6,0,0
2906952,5,6,0,0
2909462,0,7,0,0
2913992,0,3,0,0
2916562,0,3,0,0
2918853,0,3,0,0
2922379,0,1,0,0
2926575,0,3,0,0
2933293,0,2,0,0
2947110,0,2,0,0
2957215,0,2,0,0
2959058,0,1,0,0
2969015,0,7,0,0
2978443,0,4,0,0
3005507,0,1,0,0
3010938,0,1,0,0
3013498,0,1,0,0
3019622,4,7,0,0
3026967,0,6,0,0
3042396,0,2,0,0
3056999,0,2,0,0
3062330,0,8,0,0
3062670,1,3,0,0
3063489,0,5,0,0
3064231,0,2,0,0
3064674,0,3,0,0
3067694,0,3,0,0
3082693,0,3,0,0
3098380,0,1,0,0
3101491,0,2,0,0
3103307,0,4,0,0
3120853,0,4,0,0
3123742,0,1,0,0
3146388,0,3,0,0
3153860,0,2,0,0
3157627,0,1,0,0
3161317,0,3,0,0
3187844,0,3,0,0
3189066,0,7,0,0
3199917,0,1,0,0
3227336,0,1,0,0
3229298,0,1,0,0
3250979,0,7,0,0
3252135,0,6,0,0
3259277,0,1,0,0
3272962,0,3,0,0
3275748,0,2,0,0
3289754,0,4,0,0
3308478,0,5,0,0
3335776,0,2,0,0
3337139,0,1,0,0
3340230,0,6,0,0
3341108,0,4,0,0
3344979,0,1,0,0
3366847,0,3,0,0
3375862,0,4,0,0
3378199,0,10,0,0
3397291,0,2,0,0
3619,0,11,0,0
337064,0,22,0,0
790083,0,1,0,0
1138113,0,3,0,0
1343475,0,4,0,0
2062581,0,33,0,0
2064761,0,15,0,0
2114044,0,40,0,0
2449889,0,5,0,0
2464921,0,4,0,0
2565971,0,6,0,0
2674939,0,10,0,0
3000606,0,7,0,0
3035880,0,19,0,0
3306366,0,10,0,0
16042,3,1,0,0
16096,0,6,0,0
40133,0,7,0,0
111737,0,5,0,0
111917,0,5,0,0
145967,0,1,0,0
150679,0,2,0,0
205235,0,2,0,0
221209,0,3,0,0
297930,0,18,0,0
300059,0,5,0,0
426361,0,4,0,0
436824,0,15,0,0
436942,0,12,0,0
447108,0,1,0,0
454867,0,4,0,0
467643,0,1,0,0
474835,16,15,0,0
487182,0,11,0,0
489739,0,1,0,0
497225,0,3,0,0
539232,0,3,0,0
546098,0,8,0,0
573291,0,13,0,0
595450,0,17,0,0
615359,0,5,0,0
647867,0,3,0,0
658878,0,4,0,0
672787,0,1,0,0
709094,0,1,0,0
741034,7,6,0,0
808080,0,8,0,0
812025,0,4,0,0
815199,0,18,0,0
823244,0,2,0,0
853805,0,9,0,0
885479,0,5,0,0
1002684,0,23,0,0
1054992,0,17,0,0
1071388,0,5,0,0
1102316,0,4,0,0
1127384,0,3,0,0
1141625,0,1,0,0
1164798,0,7,0,0
1165801,0,14,0,0
1200381,0,1,0,0
1201647,0,6,0,0
1232134,0,6,0,0
1244852,0,19,0,0
1265511,0,4,0,0
1341376,0,5,0,0
1352094,0,1,0,0
1374751,0,3,0,0
1421762,0,5,0,0
1443027,3,7,0,0
1443027,5,7,0,0
1484584,0,4,0,0
1486292,14,15,0,0
1490071,0,2,0,0
1545137,0,4,0,0
1563230,0,5,0,0
1564147,0,2,0,0
1588941,0,5,0,0
1616174,0,17,0,0
1622901,0,2,0,0
1628284,0,1,0,0
1653606,0,4,0,0
1663202,0,4,0,0
1674496,0,1,0,0
1688186,4,2,0,0
1688186,5,2,0,0
1708536,0,6,0,0
1712846,2,3,0,0
1743562,0,1,0,0
1747412,0,1,0,0
1750494,0,2,0,0
1760959,0,2,0,0
1764224,0,1,0,0
1796200,0,9,0,0
1804513,0,2,0,0
1812574,0,4,0,0
1826862,0,18,0,0
1860783,0,13,0,0
1862182,0,1,0,0
1889059,0,3,0,0
1894604,0,5,0,0
1899288,0,4,0,0
1905231,0,11,0,0
1920555,0,1,0,0
1944022,0,2,0,0
1946357,0,3,0,0
2080100,0,8,0,0
2114986,0,1,0,0
2117132,0,5,0,0
2124319,0,2,0,0
2154312,0,2,0,0
2182958,0,4,0,0
2189833,0,5,0,0
2190338,0,4,0,0
2216417,0,1,0,0
2236631,23,7,0,0
2251452,0,2,0,0
2269606,0,1,0,0
2318806,0,20,0,0
2319580,0,3,0,0
2336106,0,4,0,0
2346953,0,17,0,0
2365195,0,4,0,0
2370568,0,6,0,0
2382584,0,5,0,0
2412827,0,3,0,0
2423438,0,4,0,0
2444728,0,3,0,0
2541089,0,2,0,0
2570774,0,4,0,0
2593177,0,1,0,0
2634599,0,4,0,0
2640730,0,2,0,0
2668446,0,2,0,0
2683261,0,5,0,0
2686177,0,16,0,0
2693529,0,4,0,0
2696772,0,2,0,0
2710729,0,4,0,0
2746537,0,4,0,0
2769315,0,18,0,0
2775029,0,1,0,0
2812155,0,1,0,0
2816428,0,2,0,0
2851545,0,4,0,0
2867425,0,3,0,0
2885634,0,6,0,0
2901599,0,6,0,0
2942862,0,3,0,0
2949283,0,3,0,0
2960007,0,25,0,0
2967453,0,1,0,0
2975655,0,4,0,0
2994152,0,13,0,0
3001502,0,3,0,0
3035747,4,5,0,0
3040936,0,3,0,0
3053253,0,7,0,0
3056587,0,1,0,0
3075279,0,20,0,0
3092596,0,4,0,0
3160576,0,19,0,0
3196957,7,10,0,0
3197202,0,2,0,0
3201217,0,1,0,0
3234677,0,1,0,0
3255970,0,2,0,0
3261159,0,5,0,0
3293862,0,7,0,0
3353385,0,15,0,0
3359308,0,1,0,0
3379663,0,1,0,0
3411256,0,3,0,0
3417024,0,14,0,0
3417636,0,3,0,0
92554,0,6,0,0
165366,0,1,0,0
204542,0,7,0,0
222920,0,7,0,0
228091,0,1,0,0
250196,0,1,0,0
338513,0,7,0,0
366561,0,2,0,0
401236,0,5,0,0
426388,0,1,0,0
505133,0,1,0,0
524081,0,12,0,0
527214,0,1,0,0
530582,0,9,0,0
538659,0,6,0,0
543006,0,8,0,0
547209,0,9,0,0
665943,0,15,0,0
690724,0,4,0,0
704295,0,1,0,0
720682,0,1,0,0
900176,0,2,0,0
942119,0,1,0,0
1061998,0,3,0,0
1094244,0,15,0,0
1098157,0,6,0,0
1150704,0,8,0,0
1163581,0,7,0,0
1294390,0,10,0,0
1307688,0,8,0,0
1339298,0,14,0,0
1340453,0,2,0,0
1405251,0,2,0,0
1460133,0,1,0,0
1473399,0,3,0,0
1477001,0,10,0,0
1630707,0,2,0,0
1726569,0,1,0,0
1730604,0,9,0,0
1773000,0,2,0,0
1814681,0,11,0,0
1854476,0,8,0,0
1957058,0,2,0,0
2072960,0,1,0,0
2078269,0,13,0,0
2092311,0,5,0,0
2111977,0,12,0,0
2141658,5,4,0,0
2151659,0,4,0,0
2197634,0,1,0,0
2226661,0,1,0,0
2312185,0,6,0,0
2331141,0,2,0,0
2343881,0,4,0,0
2393269,0,3,0,0
2394458,0,2,0,0
2410437,0,1,0,0
2415186,0,10,0,0
2418092,0,2,0,0
2425552,0,1,0,0
2458887,0,7,0,0
2524005,0,1,0,0
2556743,0,3,0,0
2631027,0,7,0,0
2746162,0,2,0,0
2795955,0,6,0,0
2835895,0,1,0,0
2909737,0,1,0,0
2914000,0,8,0,0
3003989,0,10,0,0
3053678,0,6,0,0
3118727,0,10,0,0
3147935,0,6,0,0
3219793,0,1,0,0
3301654,0,1,0,0
3346148,0,1,0,0
3351400,0,7,0,0
3392971,0,26,0,0
67327,0,1,0,0
73500,0,3,0,0
162012,0,1,0,0
297930,0,19,0,0
300797,0,3,0,0
309355,0,2,0,0
318962,0,4,0,0
571664,0,9,0,0
604257,0,1,0,0
782389,0,4,0,0
853805,0,20,0,0
936341,0,17,0,0
1089963,0,1,0,0
1110470,0,5,0,0
1158093,0,2,0,0
1222270,0,4,0,0
1374751,0,5,0,0
1380229,0,3,0,0
1432596,0,8,0,0
1514378,4,12,0,0
1538437,0,11,0,0
1586022,0,11,0,0
1700595,0,3,0,0
1773000,0,4,0,0
1960950,0,2,0,0
2320222,0,1,0,0
2343046,0,9,0,0
2344063,0,16,0,0
2388014,0,6,0,0
2392896,0,1,0,0
2453027,0,2,0,0
2498460,0,8,0,0
2530167,0,2,0,0
2541073,0,7,0,0
2596600,0,8,0,0
2602426,0,2,0,0
2608885,0,5,0,0
2638925,0,1,0,0
2763710,0,1,0,0
2775029,0,5,0,0
2775981,0,9,0,0
2889485,0,9,0,0
2910521,0,17,0,0
2935453,0,2,0,0
3088020,30,15,0,0
3090221,0,3,0,0
3099841,0,4,0,0
3118727,0,13,0,0
3157902,0,2,0,0
3249854,0,9,0,0
3250870,0,19,0,0
3332612,0,4,0,0
3367577,0,3,0,0
3394247,0,1,0,0
3394741,0,5,0,0
3406798,0,10,0,0
274691,0,4,0,0
2376128,0,10,0,0
2395653,0,8,0,0
2912327,0,1,0,0
3011055,0,8,0,0
3037125,0,6,0,0
3140016,0,3,0,0
3285716,0,11,0,0
227994,0,3,0,0
245660,0,13,0,0
592375,0,9,0,0
621016,0,9,0,0
1090094,0,9,0,0
1124774,0,4,0,0
1136259,0,13,0,0
1234324,0,17,0,0
1328740,0,13,0,0
1639312,0,7,0,0
1656555,0,4,0,0
1855468,0,6,0,0
2440948,0,17,0,0
2517125,0,5,0,0
2587110,0,3,0,0
2592392,6,12,0,0
2604026,0,1,0,0
2785778,0,1,0,0
2888615,0,2,0,0
2888892,2,3,0,0
3011986,0,2,0,0
3134473,0,1,0,0
3159272,0,5,0,0
3253136,0,1,0,0
3318258,0,4,0,0
3364215,0,10,0,0
5308,0,1,0,0
1068410,0,1,0,0
1727582,0,12,0,0
1893166,0,5,0,0
2139734,0,3,0,0
2534730,0,5,0,0
62812,0,3,0,0
154521,0,6,0,0
200241,0,6,0,0
202956,0,4,0,0
244957,0,21,0,0
318123,0,4,0,0
354064,0,4,0,0
373103,0,4,0,0
373421,0,50,0,0
505765,0,2,0,0
556984,0,4,0,0
578232,0,34,0,0
602486,0,16,0,0
602672,0,5,0,0
737700,3,7,0,0
763187,0,3,0,0
818222,0,2,0,0
994301,0,2,0,0
1064013,0,3,0,0
1065527,0,19,0,0
1178257,0,10,0,0
1206703,0,2,0,0
1212822,0,1,0,0
1271608,0,2,0,0
1320682,0,10,0,0
1324609,4,2,0,0
1342674,4,5,0,0
1366323,0,4,0,0
1377533,0,3,0,0
1384076,0,1,0,0
1442456,0,5,0,0
1448087,0,4,0,0
1449062,0,5,0,0
1561804,0,4,0,0
1657533,0,5,0,0
1786518,0,9,0,0
1852096,0,3,0,0
2219238,0,2,0,0
2378176,0,2,0,0
2518142,0,5,0,0
2525083,0,2,0,0
2774351,0,6,0,0
2797538,0,2,0,0
2841828,0,8,0,0
2970263,0,3,0,0
3049156,0,14,0,0
3262369,0,2,0,0
3311648,0,2,0,0
3344714,0,35,0,0
3370038,0,3,0,0
3399817,0,6,0,0
6404,0,3,0,0
193950,0,7,0,0
247672,0,3,0,0
262216,0,9,0,0
327541,0,3,0,0
553941,0,3,0,0
1107489,0,1,0,0
1248029,0,8,0,0
1442851,0,8,0,0
2111073,0,1,0,0
2378783,0,7,0,0
2567297,0,2,0,0
2764641,0,1,0,0
2800305,0,3,0,0
2898087,0,2,0,0
3299375,0,1,0,0
27039,0,3,0,0
143055,0,3,0,0
228012,0,10,0,0
470869,0,13,0,0
488156,0,6,0,0
615338,0,9,0,0
714852,0,2,0,0
1163183,0,12,0,0
1448819,0,1,0,0
1481915,0,4,0,0
1725824,0,18,0,0
1743562,0,3,0,0
1839712,0,2,0,0
1870169,0,15,0,0
2024338,0,5,0,0
2115474,0,13,0,0
2294880,0,14,0,0
2700854,0,6,0,0
2717810,0,2,0,0
3100073,0,6,0,0
3207816,0,6,0,0
3229668,0,8,0,0
3411460,0,1,0,0
135396,0,1,0,0
595450,0,15,0,0
1430856,0,5,0,0
1543545,21,13,0,0
1565437,0,5,0,0
1658207,0,3,0,0
1665447,0,1,0,0
1703107,0,6,0,0
1905231,0,9,0,0
2419992,0,13,0,0
2775029,0,7,0,0
2948173,0,6,0,0
2994152,0,12,0,0
3196354,20,21,0,0
3207317,0,6,0,0
3282902,0,9,0,0
3295411,0,21,0,0
40972,0,3,0,0
68412,0,10,0,0
115982,0,2,0,0
130064,0,1,0,0
184513,0,4,0,0
211353,0,4,0,0
243874,0,5,0,0
322256,0,5,0,0
435987,13,11,0,0
435987,12,11,0,0
439176,0,3,0,0
457914,0,9,0,0
501858,0,2,0,0
521603,0,3,0,0
560467,0,2,0,0
570435,0,9,0,0
592050,0,3,0,0
708294,0,11,0,0
809183,0,4,0,0
822560,0,1,0,0
918154,0,5,0,0
930552,0,13,0,0
998803,0,1,0,0
1009267,0,3,0,0
1100828,0,1,0,0
1168497,0,9,0,0
1173909,0,5,0,0
1260460,0,11,0,0
1360905,0,1,0,0
1683192,0,5,0,0
1709734,0,7,0,0
1739169,0,4,0,0
1744234,0,12,0,0
1765765,0,8,0,0
1851910,0,4,0,0
1860912,0,9,0,0
1917042,0,10,0,0
2006887,0,3,0,0
2007291,0,12,0,0
2021594,0,19,0,0
2177038,0,4,0,0
2216023,0,4,0,0
2224926,0,4,0,0
2272088,0,19,0,0
2310231,0,3,0,0
2334305,0,1,0,0
2350913,0,3,0,0
2410250,0,3,0,0
2527022,0,1,0,0
2560226,0,12,0,0
2633239,0,4,0,0
2757058,0,1,0,0
2862962,0,2,0,0
2884600,0,3,0,0
3037163,0,1,0,0
3141547,0,2,0,0
3351324,0,1,0,0
25451,0,1,0,0
54086,0,4,0,0
246632,0,3,0,0
254847,0,6,0,0
378577,0,5,0,0
401025,0,7,0,0
543743,0,10,0,0
772355,0,8,0,0
1050399,0,12,0,0
1255590,0,16,0,0
1340513,0,3,0,0
1344199,0,6,0,0
1359489,0,3,0,0
1406384,0,22,0,0
1509450,0,1,0,0
1811618,0,2,0,0
1833631,0,3,0,0
1854161,0,5,0,0
2350396,0,7,0,0
2357899,0,4,0,0
2415798,0,4,0,0
2571571,0,3,0,0
2621602,0,3,0,0
2661477,0,3,0,0
2802274,0,3,0,0
2904929,0,1,0,0
2995392,0,3,0,0
3101032,0,12,0,0
3407249,0,1,0,0
3413709,0,8,0,0
164346,0,9,0,0
204653,0,16,0,0
294782,0,7,0,0
1344199,0,8,0,0
1463437,0,9,0,0
2621602,0,1,0,0
2788903,0,2,0,0
1124774,0,6,0,0
1531688,0,2,0,0
1626991,0,1,0,0
3188564,0,13,0,0
558438,0,6,0,0
2541191,0,1,0,0
2967863,0,1,0,0
1234324,0,18,0,0
38635,0,5,0,0
66116,0,5,0,0
83602,0,26,0,0
116287,0,2,0,0
167642,0,4,0,0
173730,0,1,0,0
217267,0,6,0,0
251164,0,6,0,0
256407,0,2,0,0
292748,0,11,0,0
300541,0,9,0,0
317031,0,2,0,0
336409,0,3,0,0
355516,0,13,0,0
361279,0,1,0,0
425806,0,3,0,0
442386,0,4,0,0
493397,0,6,0,0
497587,0,4,0,0
577192,0,3,0,0
594427,0,2,0,0
615338,0,10,0,0
711597,0,2,0,0
776475,0,2,0,0
875895,0,10,0,0
979633,0,3,0,0
1015462,0,6,0,0
1024461,0,4,0,0
1181849,0,3,0,0
1243377,0,4,0,0
1330851,0,9,0,0
1340541,0,3,0,0
1368586,0,7,0,0
1382661,0,2,0,0
1394216,0,2,0,0
1536753,0,4,0,0
1616517,0,3,0,0
1646711,0,10,0,0
1654816,0,9,0,0
1662100,0,1,0,0
1677294,0,1,0,0
1680116,0,13,0,0
1687003,0,8,0,0
1739378,0,10,0,0
1803918,0,10,0,0
1809006,0,2,0,0
1814724,0,1,0,0
1841720,0,3,0,0
1846692,0,8,0,0
1855242,0,2,0,0
1937400,0,6,0,0
1979322,0,7,0,0
2027949,0,1,0,0
2182182,0,9,0,0
2210303,0,2,0,0
2281150,0,5,0,0
2305993,0,1,0,0
2354077,0,5,0,0
2357899,0,2,0,0
2364781,0,11,0,0
2403749,0,5,0,0
2490035,0,1,0,0
2639640,0,7,0,0
2642243,0,2,0,0
2661477,0,2,0,0
2669961,0,1,0,0
2894087,0,3,0,0
2898146,0,1,0,0
2901249,0,8,0,0
3053198,0,5,0,0
3065890,0,7,0,0
3108936,0,3,0,0
3192616,0,2,0,0
3233602,0,1,0,0
3285432,0,5,0,0
3315685,0,1,0,0
3332129,0,2,0,0
3404399,0,5,0,0
266309,0,20,0,0
704039,0,2,0,0
936452,0,13,0,0
2217106,0,9,0,0
2459142,0,9,0,0
2888892,2,1,0,0
15492,0,4,0,0
101956,0,4,0,0
114070,0,4,0,0
355599,0,6,0,0
383504,0,7,0,0
1092711,0,2,0,0
1179523,0,9,0,0
1261352,0,7,0,0
1305740,0,6,0,0
1372971,0,13,0,0
1502514,0,7,0,0
1520741,0,1,0,0
1850384,0,14,0,0
1926242,0,4,0,0
2002903,0,3,0,0
2217523,0,12,0,0
2222371,0,24,0,0
2397609,0,2,0,0
2485028,0,1,0,0
2701761,0,5,0,0
2774744,0,8,0,0
3014162,0,1,0,0
3074750,0,1,0,0
3090741,0,12,0,0
3184806,0,7,0,0
76866,0,5,0,0
221199,0,5,0,0
279616,0,3,0,0
498900,0,7,0,0
780916,0,1,0,0
1077965,0,4,0,0
1168880,0,1,0,0
1412373,0,13,0,0
1832346,0,2,0,0
2046591,0,1,0,0
2172489,0,2,0,0
2423862,0,10,0,0
2501235,0,3,0,0
2577739,0,1,0,0
2645388,0,12,0,0
2777824,0,1,0,0
2818464,0,23,0,0
304332,0,7,0,0
342579,0,4,0,0
872667,0,16,0,0
1206841,0,3,0,0
1686745,0,7,0,0
1899494,0,5,0,0
2120613,0,5,0,0
2231772,0,3,0,0
3229907,0,7,0,0
8464,0,11,0,0
21773,0,8,0,0
22675,0,1,0,0
118771,0,8,0,0
135174,0,10,0,0
145566,0,5,0,0
170770,0,3,0,0
200072,0,8,0,0
203496,0,3,0,0
204653,0,17,0,0
228831,0,4,0,0
233780,0,1,0,0
258351,0,3,0,0
258640,0,3,0,0
278252,0,2,0,0
280827,0,5,0,0
294471,0,39,0,0
300797,0,2,0,0
309355,0,1,0,0
315524,0,26,0,0
326367,0,4,0,0
349522,0,50,0,0
363072,0,1,0,0
399090,0,46,0,0
402215,5,6,0,0
435242,0,1,0,0
442386,0,1,0,0
471392,0,8,0,0
472064,0,2,0,0
501131,0,2,0,0
501138,0,1,0,0
503593,0,1,0,0
507850,0,4,0,0
523996,0,1,0,0
534975,0,2,0,0
546842,0,3,0,0
554243,0,1,0,0
567130,0,4,0,0
571664,0,1,0,0
576474,0,16,0,0
585076,0,1,0,0
598190,0,3,0,0
614153,0,6,0,0
620729,0,6,0,0
628990,0,3,0,0
630010,0,24,0,0
643875,0,1,0,0
654403,0,1,0,0
657255,0,9,0,0
675420,0,17,0,0
684221,0,2,0,0
699036,0,4,0,0
745460,0,2,0,0
745910,0,9,0,0
758911,0,62,0,0
759340,0,8,0,0
793293,0,3,0,0
797996,0,1,0,0
802649,5,2,0,0
815480,0,17,0,0
817708,0,1,0,0
826436,0,1,0,0
834076,0,5,0,0
840325,0,1,0,0
851905,0,1,0,0
890059,0,6,0,0
932055,0,3,0,0
932530,0,13,0,0
957313,0,15,0,0
983547,0,1,0,0
995012,0,1,0,0
1000974,0,13,0,0
1003709,0,5,0,0
1003981,0,1,0,0
1015198,0,2,0,0
1025313,0,2,0,0
1031274,0,10,0,0
1032307,0,1,0,0
1069349,0,10,0,0
1089826,0,1,0,0
1099932,0,7,0,0
1130174,0,1,0,0
1175030,0,1,0,0
1197918,0,1,0,0
1203139,0,5,0,0
1216929,0,3,0,0
1258945,0,2,0,0
1262144,0,1,0,0
1268370,0,1,0,0
1285372,0,7,0,0
1285589,0,4,0,0
1300582,0,5,0,0
1316679,0,1,0,0
1334243,0,4,0,0
1342189,0,6,0,0
1343575,0,22,0,0
1391697,0,3,0,0
1420199,17,8,0,0
1424376,0,17,0,0
1442456,0,4,0,0
1444447,0,1,0,0
1450135,0,1,0,0
1451698,0,9,0,0
1475194,0,2,0,0
1493978,0,35,0,0
1494248,0,4,0,0
1506552,0,5,0,0
1532888,0,1,0,0
1536753,0,1,0,0
1561694,0,12,0,0
1600055,0,1,0,0
1601611,0,7,0,0
1640536,0,2,0,0
1662771,0,12,0,0
1673653,0,2,0,0
1676361,0,5,0,0
1677831,0,2,0,0
1694776,0,2,0,0
1744662,0,2,0,0
1746663,0,2,0,0
1775375,0,1,0,0
1780107,0,22,0,0
1809588,0,15,0,0
1809655,0,25,0,0
1823796,0,11,0,0
1849318,0,5,0,0
1878859,0,10,0,0
1903134,0,7,0,0
1934862,0,1,0,0
1959011,0,10,0,0
1960950,0,1,0,0
1978755,0,3,0,0
1983421,0,18,0,0
1995795,0,1,0,0
2028995,0,5,0,0
2047118,2,1,0,0
2048726,0,1,0,0
2051559,0,2,0,0
2064183,0,7,0,0
2067165,0,1,0,0
2078181,0,1,0,0
2087160,0,13,0,0
2093645,1,3,0,0
2114044,0,30,0,0
2135213,0,5,0,0
2138608,0,2,0,0
2174773,0,11,0,0
2179508,0,9,0,0
2187020,0,8,0,0
2203250,0,1,0,0
2213718,0,2,0,0
2223365,0,1,0,0
2252313,0,16,0,0
2253907,0,1,0,0
2298083,0,1,0,0
2301244,0,4,0,0
2306348,0,18,0,0
2324608,0,1,0,0
2347146,0,7,0,0
2368320,0,3,0,0
2375275,0,3,0,0
2389942,0,4,0,0
2403914,0,1,0,0
2422456,0,1,0,0
2439417,0,13,0,0
2479755,0,1,0,0
2499922,0,9,0,0
2550596,0,4,0,0
2598643,0,10,0,0
2605449,0,1,0,0
2616690,0,10,0,0
2622805,0,19,0,0
2642178,0,3,0,0
2660119,0,1,0,0
2663123,0,4,0,0
2689618,0,5,0,0
2695415,0,10,0,0
2696225,0,12,0,0
2722853,0,3,0,0
2728017,0,1,0,0
2730702,0,2,0,0
2733111,0,7,0,0
2736926,1,3,0,0
2762845,0,6,0,0
